frequency,traj_ids,source,avg_start_hour,time_entropy,peak_period,path_length,spatial_length,center_x,center_y,spatial_entropy,path,poi_types,dominant_poi,poi_entropy
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.186,116.320516,39.980933,2.366,"[83, 0, 115, 0, 115, 83, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,9,0.137,116.318107,39.980513,2.503,"[83, 0, 115, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,10,0.167,116.319399,39.980706,2.452,"[83, 0, 115, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.176,116.319561,39.980796,2.418,"[83, 0, 115, 0, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.946
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.186,116.320516,39.980933,2.366,"[83, 0, 115, 0, 115, 83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.196,116.318107,39.980513,2.503,"[83, 0, 115, 0, 115, 83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
7,"[[35, 22], [35, 28], [35, 29], [35, 34], [35, 57], [35, 63], [35, 70]]","[""NDTTJ"", ""NDTTT""]",19.42,1.149,night,5,0.095,116.31642,39.987495,3.293,"[83, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,6,0.135,116.317215,39.986528,3.17,"[83, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.459
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,7,0.145,116.319188,39.985944,2.991,"[83, 0, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.449
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.155,116.319437,39.985413,2.873,"[83, 0, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.406
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.165,116.320725,39.985083,2.739,"[83, 0, 115, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.392
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.175,116.320771,39.984744,2.644,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.361
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.185,116.321703,39.984535,2.543,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.349
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.195,116.32166,39.984298,2.467,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.325
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.231,116.319624,39.986948,2.825,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.211,116.318328,39.987924,3.003,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.251,116.318588,39.987357,2.919,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.495
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.261,116.319624,39.986948,2.825,"[83, 0, 115, 0, 116, 115, 0, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.192,116.316384,39.989388,3.204,"[83, 0, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.561
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.232,116.316918,39.988533,3.115,"[83, 0, 115, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.53
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.241,116.318328,39.987924,3.003,"[83, 0, 115, 0, 116, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.251,116.318588,39.987357,2.919,"[83, 0, 115, 0, 116, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.495
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.261,116.319624,39.986948,2.825,"[83, 0, 115, 0, 116, 115, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.288,116.316367,39.990248,3.108,"[83, 0, 115, 0, 116, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.328,116.316769,39.989535,3.044,"[83, 0, 115, 0, 116, 115, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.555
6,"[[35, 21], [35, 27], [35, 45], [35, 49], [35, 52], [35, 69]]","[""NDTTJ"", ""NDTTT""]",21.55,0.918,night,5,0.093,116.317535,39.987911,2.893,"[83, 0, 115, 0, 117]","[""商务住宅"", ""科教文化服务""]",商务住宅,1.0
13,"[[35, 22], [35, 28], [35, 30], [35, 35], [35, 37], [35, 45], [35, 50], [35, 52], [35, 57], [35, 63], [35, 65], [35, 70], [35, 71]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.53,0.991,night,4,0.062,116.324329,39.978987,3.5,"[83, 0, 115, 40]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.811
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTJ"", ""NDTTT""]",21.78,1.371,night,5,0.103,116.319885,39.978671,3.444,"[83, 0, 115, 40, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.722
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTJ"", ""NDTTT""]",21.78,1.371,night,6,0.133,116.321742,39.9793,3.377,"[83, 0, 115, 40, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTJ"", ""NDTTT""]",21.78,1.371,night,7,0.142,116.321662,39.979641,3.329,"[83, 0, 115, 40, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.863
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTJ"", ""NDTTT""]",21.78,1.371,night,8,0.165,116.324329,39.978987,3.5,"[83, 0, 115, 40, 83, 0, 115, 40]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.811
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTT""]",21.78,1.371,night,9,0.206,116.32186,39.978811,3.505,"[83, 0, 115, 40, 83, 0, 115, 40, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.764
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTT""]",21.78,1.371,night,10,0.236,116.322777,39.979175,3.456,"[83, 0, 115, 40, 83, 0, 115, 40, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.881
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTT""]",21.78,1.371,night,11,0.246,116.322632,39.979403,3.416,"[83, 0, 115, 40, 83, 0, 115, 40, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.845
5,"[[35, 28], [35, 35], [35, 37], [35, 50], [35, 52]]","[""NDTTT""]",21.78,1.371,night,12,0.269,116.324329,39.978987,3.5,"[83, 0, 115, 40, 83, 0, 115, 40, 83, 0, 115, 40]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.811
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,4,0.059,116.314108,39.979736,2.5,"[83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.811
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,5,0.088,116.317491,39.980278,2.493,"[83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,6,0.098,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,7,0.108,116.319952,39.980789,2.42,"[83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.985
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,8,0.118,116.320107,39.980902,2.373,"[83, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.954
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,9,0.128,116.32132,39.981073,2.295,"[83, 0, 115, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.991
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,10,0.137,116.321306,39.981135,2.244,"[83, 0, 115, 83, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.147,116.32219,39.981254,2.179,"[83, 0, 115, 83, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.994
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.157,116.322106,39.98129,2.133,"[83, 0, 115, 83, 0, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.157,116.319561,39.980796,2.418,"[83, 0, 115, 83, 0, 115, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.946
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.186,116.320516,39.980933,2.366,"[83, 0, 115, 83, 0, 115, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,9,0.137,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,10,0.167,116.319399,39.980706,2.452,"[83, 0, 115, 83, 0, 115, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.176,116.319561,39.980796,2.418,"[83, 0, 115, 83, 0, 115, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.946
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.186,116.320516,39.980933,2.366,"[83, 0, 115, 83, 0, 115, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.196,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,7,0.118,116.315822,39.980069,2.542,"[83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.863
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTJ"", ""NDTTT""]",20.24,0.439,night,8,0.147,116.317722,39.980366,2.516,"[83, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.954
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,9,0.157,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,10,0.167,116.319399,39.980706,2.452,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.971
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.176,116.319561,39.980796,2.418,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.946
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.186,116.320516,39.980933,2.366,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.98
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.196,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,10,0.176,116.316507,39.980202,2.542,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 83]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.881
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,11,0.206,116.317827,39.980406,2.518,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 83, 0]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.946
11,"[[35, 27], [35, 29], [35, 34], [35, 36], [35, 44], [35, 45], [35, 49], [35, 57], [35, 62], [35, 64], [35, 71]]","[""NDTTT""]",20.24,0.439,night,12,0.216,116.318107,39.980513,2.503,"[83, 0, 115, 83, 0, 115, 83, 0, 115, 83, 0, 115]","[""商务住宅"", ""科教文化服务""]",商务住宅,0.918
7,"[[35, 22], [35, 28], [35, 29], [35, 34], [35, 57], [35, 63], [35, 70]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",19.42,1.149,night,3,0.076,116.309964,39.991113,3.17,"[83, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT"", ""TTHS""]",21.43,0.811,night,4,0.116,116.31277,39.988758,3.5,"[83, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.5
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,5,0.126,116.31642,39.987495,3.293,"[83, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,6,0.135,116.317215,39.986528,3.17,"[83, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.459
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,7,0.145,116.319188,39.985944,2.991,"[83, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.449
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.155,116.319437,39.985413,2.873,"[83, 0, 116, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.406
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.165,116.320725,39.985083,2.739,"[83, 0, 116, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.392
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.175,116.320771,39.984744,2.644,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.361
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.185,116.321703,39.984535,2.543,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.349
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.195,116.32166,39.984298,2.467,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.325
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.231,116.319624,39.986948,2.825,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.211,116.318328,39.987924,3.003,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.251,116.318588,39.987357,2.919,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.495
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.261,116.319624,39.986948,2.825,"[83, 0, 116, 115, 0, 115, 0, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.192,116.316384,39.989388,3.204,"[83, 0, 116, 115, 0, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.561
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.232,116.316918,39.988533,3.115,"[83, 0, 116, 115, 0, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.53
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,10,0.241,116.318328,39.987924,3.003,"[83, 0, 116, 115, 0, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.522
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.251,116.318588,39.987357,2.919,"[83, 0, 116, 115, 0, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.495
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.261,116.319624,39.986948,2.825,"[83, 0, 116, 115, 0, 115, 0, 116, 115, 0, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.483
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,11,0.288,116.316367,39.990248,3.108,"[83, 0, 116, 115, 0, 115, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.573
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,12,0.328,116.316769,39.989535,3.044,"[83, 0, 116, 115, 0, 115, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.555
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,6,0.172,116.313143,39.991828,3.377,"[83, 0, 116, 115, 0, 116]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.585
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,7,0.212,116.314292,39.99038,3.329,"[83, 0, 116, 115, 0, 116, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.557
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTJ"", ""NDTTT""]",21.43,0.811,night,8,0.222,116.316384,39.989388,3.204,"[83, 0, 116, 115, 0, 116, 115, 0]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.561
4,"[[35, 28], [35, 29], [35, 57], [35, 70]]","[""NDTTT""]",21.43,0.811,night,9,0.232,116.316918,39.988533,3.115,"[83, 0, 116, 115, 0, 116, 115, 0, 115]","[""商务住宅"", ""科教文化服务"", ""风景名胜""]",商务住宅,1.53
